Date,Volume
"Jul 27, 2019","$13,738,687,093"
"Jul 26, 2019","$16,817,809,536"
"Jul 25, 2019","$14,495,714,483"
"Jul 24, 2019","$15,821,952,090"
"Jul 23, 2019","$17,398,734,322"
"Jul 22, 2019","$17,851,916,995"
"Jul 21, 2019","$16,334,414,913"
"Jul 20, 2019","$17,130,580,467"
"Jul 19, 2019","$20,206,615,155"
"Jul 18, 2019","$20,727,426,310"
"Jul 17, 2019","$25,187,024,648"
"Jul 16, 2019","$24,569,921,549"
"Jul 15, 2019","$24,151,199,070"
"Jul 14, 2019","$25,384,047,207"
"Jul 13, 2019","$22,486,000,001"
"Jul 12, 2019","$21,042,616,384"
"Jul 11, 2019","$23,534,692,797"
"Jul 10, 2019","$28,595,327,690"
"Jul 09, 2019","$33,627,574,244"
"Jul 08, 2019","$28,167,921,523"
"Jul 07, 2019","$23,482,551,458"
"Jul 06, 2019","$19,369,044,277"
"Jul 05, 2019","$21,092,024,306"
"Jul 04, 2019","$23,838,480,210"
"Jul 03, 2019","$25,920,294,033"
"Jul 02, 2019","$30,796,494,294"
"Jul 01, 2019","$31,015,895,223"
"Jun 30, 2019","$29,378,589,324"
"Jun 29, 2019","$27,256,473,494"
"Jun 28, 2019","$29,923,961,128"
"Jun 27, 2019","$35,087,757,766"
"Jun 26, 2019","$39,977,475,223"
"Jun 25, 2019","$45,105,733,173"
"Jun 24, 2019","$24,879,684,533"
"Jun 23, 2019","$19,271,652,365"
"Jun 22, 2019","$20,998,326,502"
"Jun 21, 2019","$29,995,204,861"
"Jun 20, 2019","$20,624,008,643"
"Jun 19, 2019","$17,846,823,784"
"Jun 18, 2019","$15,546,809,946"
"Jun 17, 2019","$15,848,210,536"
"Jun 16, 2019","$15,562,951,919"
"Jun 15, 2019","$23,348,550,311"
"Jun 14, 2019","$18,371,033,226"
"Jun 13, 2019","$19,831,162,906"
"Jun 12, 2019","$18,669,407,147"
"Jun 11, 2019","$19,034,432,883"
"Jun 10, 2019","$17,107,279,932"
"Jun 09, 2019","$18,689,275,117"
"Jun 08, 2019","$16,610,726,547"
"Jun 07, 2019","$16,522,722,810"
"Jun 06, 2019","$19,141,423,231"
"Jun 05, 2019","$19,474,611,077"
"Jun 04, 2019","$21,760,923,463"
"Jun 03, 2019","$24,609,731,549"
"Jun 02, 2019","$22,004,511,436"
"Jun 01, 2019","$20,266,216,022"
"May 31, 2019","$22,488,303,544"
"May 30, 2019","$25,365,190,957"
"May 29, 2019","$29,246,528,551"
"May 28, 2019","$23,473,479,966"
"May 27, 2019","$24,226,919,267"
"May 26, 2019","$27,949,839,564"
"May 25, 2019","$26,677,970,091"
"May 24, 2019","$22,256,813,107"
"May 23, 2019","$25,919,126,991"
"May 22, 2019","$24,457,107,820"
"May 21, 2019","$24,719,473,175"
"May 20, 2019","$25,127,245,056"
"May 19, 2019","$23,843,404,340"
"May 18, 2019","$25,902,422,040"
"May 17, 2019","$21,354,286,562"
"May 16, 2019","$30,066,644,905"
"May 15, 2019","$33,167,197,581"
"May 14, 2019","$28,344,112,920"
"May 13, 2019","$32,031,452,227"
"May 12, 2019","$28,677,672,181"
"May 11, 2019","$27,773,333,680"
"May 10, 2019","$28,867,562,329"
"May 09, 2019","$19,419,875,368"
"May 08, 2019","$16,784,645,411"
"May 07, 2019","$15,320,605,300"
"May 06, 2019","$18,026,409,033"
"May 05, 2019","$15,737,171,804"
"May 04, 2019","$14,808,830,723"
"May 03, 2019","$17,567,780,766"
"May 02, 2019","$18,720,780,006"
"May 01, 2019","$14,644,460,907"
"Apr 30, 2019","$13,679,528,236"
"Apr 29, 2019","$13,878,964,574"
"Apr 28, 2019","$13,735,490,672"
"Apr 27, 2019","$12,819,992,056"
"Apr 26, 2019","$13,111,274,675"
"Apr 25, 2019","$16,812,108,040"
"Apr 24, 2019","$15,330,283,408"
"Apr 23, 2019","$17,048,033,399"
"Apr 22, 2019","$15,867,308,108"
"Apr 21, 2019","$14,601,631,648"
"Apr 20, 2019","$13,731,844,223"
"Apr 19, 2019","$13,169,647,522"
"Apr 18, 2019","$13,780,238,655"
"Apr 17, 2019","$13,256,489,918"
"Apr 16, 2019","$12,438,480,677"
"Apr 15, 2019","$11,618,660,197"
"Apr 14, 2019","$12,290,155,061"
"Apr 13, 2019","$10,391,952,498"
"Apr 12, 2019","$10,823,289,598"
"Apr 11, 2019","$13,675,206,312"
"Apr 10, 2019","$16,555,616,019"
"Apr 09, 2019","$15,504,590,933"
"Apr 08, 2019","$14,722,104,361"
"Apr 07, 2019","$17,154,113,634"
"Apr 06, 2019","$16,655,416,140"
"Apr 05, 2019","$16,929,795,194"
"Apr 04, 2019","$16,837,325,387"
"Apr 03, 2019","$18,251,810,240"
"Apr 02, 2019","$22,899,891,582"
"Apr 01, 2019","$21,315,047,816"
"Mar 31, 2019","$10,157,794,171"
"Mar 30, 2019","$9,045,122,443"
"Mar 29, 2019","$9,732,688,060"
"Mar 28, 2019","$10,918,665,557"
"Mar 27, 2019","$9,353,915,899"
"Mar 26, 2019","$10,897,131,934"
"Mar 25, 2019","$10,707,678,815"
"Mar 24, 2019","$10,359,818,883"
"Mar 23, 2019","$9,144,851,065"
"Mar 22, 2019","$9,578,850,549"
"Mar 21, 2019","$9,252,935,969"
"Mar 20, 2019","$10,831,212,662"
"Mar 19, 2019","$10,175,916,388"
"Mar 18, 2019","$9,344,919,956"
"Mar 17, 2019","$9,646,954,186"
"Mar 16, 2019","$8,221,625,400"
"Mar 15, 2019","$9,856,166,973"
"Mar 14, 2019","$9,394,210,605"
"Mar 13, 2019","$10,480,789,570"
"Mar 12, 2019","$9,469,184,841"
"Mar 11, 2019","$9,809,887,079"
"Mar 10, 2019","$10,125,901,903"
"Mar 09, 2019","$9,713,267,607"
"Mar 08, 2019","$10,796,103,518"
"Mar 07, 2019","$10,638,638,944"
"Mar 06, 2019","$9,584,165,519"
"Mar 05, 2019","$9,175,291,529"
"Mar 04, 2019","$10,174,126,415"
"Mar 03, 2019","$9,029,175,788"
